,state,county,2019,2020,2021,2020 yoy diff,2021 yoy diff
1209,Oklahoma,Hughes County,112712.5,85243.04166666667,128245.83333333333,-27469.45833333333,43002.79166666666
1210,Oklahoma,Jackson County,,26500.0,164327.27272727274,,137827.27272727274
1211,Oklahoma,Jefferson County,78500.0,123500.0,154287.5,45000.0,30787.5
1212,Oklahoma,Johnston County,78300.0,166090.0,248600.0,87790.0,82510.0
1213,Oklahoma,Kay County,140100.0,94891.22222222222,231786.38888888888,-45208.77777777778,136895.16666666666
1214,Oklahoma,Kingfisher County,153875.0,197968.95454545456,206762.5,44093.95454545456,8793.545454545441
1215,Oklahoma,Kiowa County,,,97581.25,,
1216,Oklahoma,Latimer County,127937.5,109138.88888888889,115250.0,-18798.61111111111,6111.1111111111095
1217,Oklahoma,Le Flore County,118583.33333333333,143566.66666666666,151293.75,24983.33333333333,7727.083333333343
1218,Oklahoma,Lincoln County,126687.5,138312.5,176791.66666666666,11625.0,38479.16666666666
1219,Oklahoma,Logan County,222958.0,251820.91666666666,266695.125,28862.916666666657,14874.208333333343
1220,Oklahoma,Love County,84558.33333333333,139475.0,187837.5,54916.66666666667,48362.5
1221,Oklahoma,Major County,,,119500.0,,
1222,Oklahoma,Marshall County,143608.33333333334,180846.66666666666,150408.33333333334,37238.333333333314,-30438.333333333314
1223,Oklahoma,Mayes County,138100.0,157819.45833333334,166958.33333333334,19719.458333333343,9138.875
1224,Oklahoma,McClain County,199581.5,214600.0,242562.0,15018.5,27962.0
1225,Oklahoma,McCurtain County,182420.0,346863.63636363635,576004.0909090909,164443.63636363635,229140.4545454546
1226,Oklahoma,McIntosh County,126239.04166666667,144812.5,190850.0,18573.45833333333,46037.5
1227,Oklahoma,Murray County,111770.83333333333,109229.16666666667,153729.16666666666,-2541.666666666657,44499.999999999985
1228,Oklahoma,Muskogee County,116137.5,123220.83333333333,140437.5,7083.3333333333285,17216.66666666667
1229,Oklahoma,Noble County,20000.0,245500.0,177250.0,225500.0,-68250.0
1230,Oklahoma,Nowata County,57001.333333333336,63677.27272727273,96145.83333333333,6675.939393939392,32468.5606060606
1231,Oklahoma,Okfuskee County,211431.36363636365,176587.95,180329.16666666666,-34843.413636363635,3741.2166666666453
1232,Oklahoma,Oklahoma County,178291.16666666666,199689.95833333334,218520.83333333334,21398.791666666686,18830.875
1233,Oklahoma,Okmulgee County,105570.83333333333,124225.0,135326.41666666666,18654.16666666667,11101.416666666657
1234,Oklahoma,Osage County,155245.83333333334,186193.75,195500.0,30947.916666666657,9306.25
1235,Oklahoma,Ottawa County,142588.68181818182,122152.7,161590.9090909091,-20435.981818181826,39438.20909090909
1236,Oklahoma,Pawnee County,121900.0,144939.66666666666,143993.08333333334,23039.666666666657,-946.5833333333139
1237,Oklahoma,Payne County,98739.58333333333,113354.16666666667,168569.16666666666,14614.583333333343,55214.999999999985
1238,Oklahoma,Pittsburg County,120000.0,143995.83333333334,156016.66666666666,23995.833333333343,12020.833333333314
1239,Oklahoma,Pontotoc County,137158.33333333334,142595.83333333334,159454.16666666666,5437.5,16858.333333333314
1240,Oklahoma,Pottawatomie County,137118.08333333334,155733.54166666666,171762.29166666666,18615.458333333314,16028.75
1241,Oklahoma,Pushmataha County,103840.0,116490.36363636363,262790.0,12650.363636363632,146299.63636363635
1242,Oklahoma,Roger Mills County,,,129555.55555555556,,
1243,Oklahoma,Rogers County,184350.66666666666,212505.5,238410.0,28154.833333333343,25904.5
1244,Oklahoma,Seminole County,75725.0,94356.95833333333,123623.625,18631.95833333333,29266.66666666667
1245,Oklahoma,Sequoyah County,112900.0,118053.125,143291.66666666666,5153.125,25238.541666666657
1246,Oklahoma,Stephens County,92750.0,111521.42857142857,131954.54545454544,18771.428571428565,20433.116883116876
1247,Oklahoma,Texas County,,,192500.0,,
1248,Oklahoma,Tillman County,,,128718.75,,
1249,Oklahoma,Tulsa County,176343.58333333334,201983.125,224732.29166666666,25639.541666666657,22749.166666666657
1250,Oklahoma,Wagoner County,176299.08333333334,196167.5,227375.875,19868.416666666657,31208.375
1251,Oklahoma,Washington County,123795.83333333333,134062.5,155587.5,10266.666666666672,21525.0
1252,Oklahoma,Washita County,,,101845.0,,
1253,Oklahoma,Woods County,,,71500.0,,
1254,Oklahoma,Woodward County,,,108447.4,,
1255,Oregon,Baker County,146806.66666666666,177214.04166666666,223391.66666666666,30407.375,46177.625
1256,Oregon,Benton County,369520.8333333333,394154.3333333333,463049.5416666667,24633.5,68895.20833333337
1257,Oregon,Clackamas County,439378.9166666667,475241.6666666667,552101.9166666666,35862.75,76860.24999999994
1258,Oregon,Clatsop County,217500.0,440000.0,528477.2727272727,222500.0,88477.2727272727
1259,Oregon,Columbia County,319083.3333333333,344435.5,394946.5833333333,25352.166666666686,50511.083333333314
1260,Oregon,Coos County,226458.33333333334,251560.91666666666,314783.3333333333,25102.583333333314,63222.41666666666
1261,Oregon,Crook County,284175.0,342057.0416666667,416612.0833333333,57882.041666666686,74555.04166666663
1262,Oregon,Curry County,319095.8333333333,372625.0,415249.9583333333,53529.166666666686,42624.958333333314
1263,Oregon,Deschutes County,412810.2083333333,451586.875,581749.5,38776.666666666686,130162.625
1264,Oregon,Douglas County,235320.83333333334,253841.66666666666,305926.125,18520.833333333314,52084.45833333334
1265,Oregon,Gilliam County,150108.33333333334,256700.0,191795.45454545456,106591.66666666666,-64904.54545454544
1266,Oregon,Grant County,177354.16666666666,194708.33333333334,263808.3333333333,17354.166666666686,69099.99999999997
1267,Oregon,Harney County,153953.5,201833.33333333334,655325.0,47879.83333333334,453491.6666666666
1268,Oregon,Hood River County,452901.25,493739.0416666667,609853.5833333334,40837.791666666686,116114.54166666669
1269,Oregon,Jackson County,313536.125,341687.2083333333,403387.3333333333,28151.083333333314,61700.125
1270,Oregon,Jefferson County,249441.125,274075.0,332141.6666666667,24633.875,58066.666666666686
1271,Oregon,Josephine County,293974.0833333333,328051.0416666667,385641.6666666667,34076.95833333337,57590.625
1272,Oregon,Klamath County,191355.29166666666,220737.5,267654.1666666667,29382.208333333343,46916.666666666686
1273,Oregon,Lane County,304805.4166666667,342683.3333333333,406519.5833333333,37877.91666666663,63836.25
1274,Oregon,Linn County,270733.3333333333,298936.125,350062.5,28202.791666666686,51126.375
1275,Oregon,Malheur County,149415.41666666666,178636.54166666666,244708.33333333334,29221.125,66071.79166666669
1276,Oregon,Marion County,301097.7083333333,332101.875,387441.875,31004.166666666686,55340.0
1277,Oregon,Morrow County,178462.5,212708.33333333334,282618.25,34245.83333333334,69909.91666666666
1278,Oregon,Multnomah County,407516.6666666667,435072.9166666667,499298.9583333333,27556.25,64226.04166666663
1279,Oregon,Polk County,315570.4166666667,344392.875,406160.0,28822.458333333314,61767.125
1280,Oregon,Sherman County,195008.33333333334,144483.33333333334,350000.0,-50525.0,205516.66666666666
1281,Oregon,Tillamook County,540000.0,300000.0,439206.8181818182,-240000.0,139206.81818181818
1282,Oregon,Umatilla County,210364.79166666666,233741.45833333334,277547.2916666667,23376.666666666686,43805.83333333334
1283,Oregon,Union County,207933.33333333334,221579.16666666666,255066.66666666666,13645.833333333314,33487.5
1284,Oregon,Wallowa County,253350.0,296591.6666666667,350260.4166666667,43241.666666666686,53668.75
1285,Oregon,Wasco County,279988.75,302012.5,352770.8333333333,22023.75,50758.333333333314
1286,Oregon,Washington County,415332.5,441559.375,512639.5833333333,26226.875,71080.20833333331
1287,Oregon,Wheeler County,495500.0,183937.5,217187.5,-311562.5,33250.0
1288,Oregon,Yamhill County,353102.9166666667,381783.1666666667,439870.8333333333,28680.25,58087.66666666663
1289,Pennsylvania,Adams County,197583.33333333334,216988.33333333334,245275.0,19405.0,28286.666666666657
1290,Pennsylvania,Allegheny County,176437.91666666666,195475.0,219158.33333333334,19037.083333333343,23683.333333333343
1291,Pennsylvania,Armstrong County,93379.16666666667,117233.33333333333,114987.5,23854.166666666657,-2245.8333333333285
1292,Pennsylvania,Beaver County,140487.5,153250.0,171579.16666666666,12762.5,18329.166666666657
1293,Pennsylvania,Berks County,169591.66666666666,183927.58333333334,210116.66666666666,14335.916666666686,26189.083333333314
1294,Pennsylvania,Bucks County,316950.0,345270.8333333333,386304.1666666667,28320.833333333314,41033.33333333337
1295,Pennsylvania,Butler County,241225.0,261538.95833333334,292212.5,20313.958333333343,30673.541666666657
1296,Pennsylvania,Chester County,353337.5,380229.0833333333,422545.4166666667,26891.583333333314,42316.33333333337
1297,Pennsylvania,Cumberland County,205504.16666666666,226766.75,249614.66666666666,21262.583333333343,22847.916666666657
1298,Pennsylvania,Dauphin County,166578.91666666666,177858.33333333334,199364.70833333334,11279.416666666686,21506.375
1299,Pennsylvania,Delaware County,216466.66666666666,240808.33333333334,265829.1666666667,24341.666666666686,25020.833333333343
1300,Pennsylvania,Fayette County,113593.66666666667,132345.41666666666,142820.83333333334,18751.749999999985,10475.416666666686
1301,Pennsylvania,Franklin County,177615.66666666666,190588.54166666666,213002.04166666666,12972.875,22413.5
1302,Pennsylvania,Fulton County,153279.16666666666,169654.16666666666,194702.08333333334,16375.0,25047.916666666686
1303,Pennsylvania,Greene County,119025.0,133120.83333333334,142225.0,14095.833333333343,9104.166666666657
1304,Pennsylvania,Indiana County,111966.25,121852.08333333333,131880.16666666666,9885.833333333328,10028.083333333328
1305,Pennsylvania,Juniata County,169289.58333333334,136650.0,172845.83333333334,-32639.583333333343,36195.83333333334
1306,Pennsylvania,Lackawanna County,126376.66666666667,130937.5,151217.29166666666,4560.8333333333285,20279.791666666657
1307,Pennsylvania,Lancaster County,212121.625,230979.16666666666,260029.16666666666,18857.541666666657,29050.0
1308,Pennsylvania,Lawrence County,103427.91666666667,101580.0,118068.16666666667,-1847.9166666666715,16488.16666666667
1309,Pennsylvania,Lebanon County,176425.0,189592.08333333334,206790.25,13167.083333333343,17198.166666666657
1310,Pennsylvania,Lehigh County,195408.33333333334,213720.83333333334,244900.0,18312.5,31179.166666666657
1311,Pennsylvania,Mercer County,121141.54166666667,124789.58333333333,142193.91666666666,3648.041666666657,17404.33333333333
1312,Pennsylvania,Montgomery County,296630.625,327973.5416666667,361011.25,31342.916666666686,33037.708333333314
1313,Pennsylvania,Northampton County,208431.25,230495.20833333334,262716.6666666667,22063.958333333343,32221.458333333343
1314,Pennsylvania,Perry County,168354.16666666666,167525.0,198262.5,-829.166666666657,30737.5
1315,Pennsylvania,Philadelphia County,206972.91666666666,235929.16666666666,259887.5,28956.25,23958.333333333343
1316,Pennsylvania,Schuylkill County,85466.66666666667,99270.83333333333,109414.58333333333,13804.166666666657,10143.75
1317,Pennsylvania,Somerset County,139570.83333333334,136587.5,163020.83333333334,-2983.333333333343,26433.333333333343
1318,Pennsylvania,Susquehanna County,133852.04166666666,137349.625,163306.66666666666,3497.583333333343,25957.041666666657
1319,Pennsylvania,Washington County,184766.66666666666,197929.16666666666,225100.0,13162.5,27170.833333333343
1320,Pennsylvania,Westmoreland County,145016.25,157766.66666666666,175012.5,12750.416666666657,17245.833333333343
1321,Pennsylvania,Wyoming County,164694.125,165768.33333333334,200897.5,1074.208333333343,35129.16666666666
1322,Pennsylvania,York County,180862.5,196251.41666666666,218547.91666666666,15388.916666666657,22296.5
1323,Rhode Island,Bristol County,355404.1666666667,402063.4166666667,468262.5,46659.25,66199.08333333331
1324,Rhode Island,Kent County,241731.25,267291.625,316951.4166666667,25560.375,49659.791666666686
1325,Rhode Island,Newport County,418366.75,481233.3333333333,576212.5,62866.583333333314,94979.16666666669
1326,Rhode Island,Providence County,250941.66666666666,279816.6666666667,329229.1666666667,28875.00000000003,49412.5
1327,Rhode Island,Washington County,362808.3333333333,398333.3333333333,476560.3333333333,35525.0,78227.0
1328,South Carolina,Abbeville County,168758.33333333334,173759.08333333334,210112.5,5000.75,36353.41666666666
1329,South Carolina,Aiken County,183703.33333333334,211788.125,239753.66666666666,28084.791666666657,27965.541666666657
1330,South Carolina,Allendale County,79225.0,47271.42857142857,846800.0,-31953.571428571428,799528.5714285715
1331,South Carolina,Anderson County,182550.0,202897.25,231987.83333333334,20347.25,29090.583333333343
1332,South Carolina,Bamberg County,142233.25,118591.66666666667,164540.0,-23641.58333333333,45948.33333333333
1333,South Carolina,Barnwell County,174251.7,168370.0,175600.0,-5881.700000000012,7230.0
1334,South Carolina,Beaufort County,254225.0,292575.0,289666.6666666667,38350.0,-2908.333333333314
1335,South Carolina,Berkeley County,252130.16666666666,274803.5833333333,324619.75,22673.416666666657,49816.166666666686
1336,South Carolina,Charleston County,339690.0,371225.0416666667,431771.8333333333,31535.041666666686,60546.79166666663
1337,South Carolina,Cherokee County,170363.75,187670.83333333334,184425.0,17307.083333333343,-3245.833333333343
1338,South Carolina,Chester County,126312.5,156889.79166666666,173291.16666666666,30577.291666666657,16401.375
1339,South Carolina,Chesterfield County,247250.0,167091.2,189928.95833333334,-80158.79999999999,22837.75833333333
1340,South Carolina,Clarendon County,253166.66666666666,245597.91666666666,269396.6666666667,-7568.75,23798.75000000003
1341,South Carolina,Colleton County,201920.83333333334,235270.83333333334,277308.3333333333,33350.0,42037.49999999997
1342,South Carolina,Darlington County,125556.25,159940.0,137543.5,34383.75,-22396.5
1343,South Carolina,Dillon County,155462.5,92743.38888888889,121700.0,-62719.11111111111,28956.61111111111
1344,South Carolina,Dorchester County,240838.83333333334,257944.75,295215.0,17105.916666666657,37270.25
1345,South Carolina,Edgefield County,214363.125,219217.83333333334,262854.625,4854.708333333343,43636.79166666666
1346,South Carolina,Florence County,93026.25,139545.0,179994.625,46518.75,40449.625
1347,South Carolina,Georgetown County,289666.6666666667,313072.0416666667,343053.0833333333,23405.375,29981.041666666628
1348,South Carolina,Greenville County,232487.0,248454.875,284586.2916666667,15967.875,36131.416666666686
1349,South Carolina,Greenwood County,184360.41666666666,183893.33333333334,213322.72727272726,-467.08333333331393,29429.39393939392
1350,South Carolina,Hampton County,136675.0,128331.81818181818,163773.4090909091,-8343.181818181823,35441.59090909091
1351,South Carolina,Horry County,199421.04166666666,219590.625,252688.33333333334,20169.583333333343,33097.70833333334
1352,South Carolina,Jasper County,226001.11111111112,211838.2,325894.75,-14162.911111111112,114056.54999999999
1353,South Carolina,Lancaster County,293308.5,321243.1666666667,367567.0416666667,27934.666666666686,46323.875
